Numero_da_Ocorrencia,Numero_da_Ficha,Operador_Padronizado,Classificacao_da_Ocorrencia,Data_da_Ocorrencia,Hora_da_Ocorrencia,Municipio,UF,Regiao,Descricao_do_Tipo,ICAO,Tipo_de_Aerodromo,Historico,Matricula,Categoria_da_Aeronave,Tipo_de_Ocorrencia,Fase_da_Operacao,Operacao,Danos_a_Aeronave,Aerodromo_de_Destino,Aerodromo_de_Origem,Lesoes_Fatais_Tripulantes,Lesoes_Fatais_Passageiros,Lesoes_Fatais_Terceiros,Lesoes_Graves_Tripulantes,Lesoes_Graves_Passageiros,Lesoes_Graves_Terceiros,Lesoes_Leves_Tripulantes,Lesoes_Leves_Passageiros,Lesoes_Leves_Terceiros,Ilesos_Tripulantes,Ilesos_Passageiros,Lesoes_Desconhecidas_Tripulantes,Lesoes_Desconhecidas_Passageiros,Lesoes_Desconhecidas_Terceiros,Modelo,CLS,Tipo_ICAO,PMD,Numero_de_Assentos,Nome_do_Fabricante,PSSO
30125,2021611099,CARLOS EDUARDO MACHADO MOURA,Acidente,2021-11-07,19:08,SÃO JOSÉ DE MIPIBU,RN,Nordeste,PERDA DE CONTROLE EM VOO,SSCE,Privado,"A aeronave decolou do Aeródromo Severino Lopes (SJBX), São José de Mipibu, RN, às 18h39min (UTC), para o Aeródromo Campos de Melo (SSCE), São José de Mipibu, RN, para realizar procedimentos visuais de toque e arremetida, com um piloto e um passageiro.Durante o toque e arremetida, a aeronave perdeu o controle logo após a rotação, entrando em curva acentuada à direita até colidir contra o muro de isolamento do aeródromo, vindo a parar a poucos metros de uma residência em construção.Instantes após a parada total, a aeronave foi consumida pelo fogo.Piloto e passageiro sofreram lesões fatais.",PUCMO,PET,LOC-I,Arremetida,Voo Privado,Destruída,,SJBX,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adventure,L1P,ZZZZ,450.0,2.0,Trike Icaros Ind. Aeronáutica Ltda,verdadeiro
33226,2022270721,GOV.DO EST.DA BAHIA CASA MILITAR,Acidente,2022-07-27,13:40,CONDEÚBA,BA,Nordeste,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SIPO,Privado,"A aeronave decolou do Aeroporto Internacional Deputado Luís Eduardo Magalhães (SBSV), Salvador, BA, por volta das 12h20min (UTC), com destino ao Aeródromo Sebastião José Pereira (SIPO), Condeúba, BA, a fim de realizar voo de reconhecimento da pista do referido Aeródromo, com dois pilotos a bordo. Durante a corrida de pouso, houve falha no sistema de freios. O piloto perdeu o controle da aeronave, vindo a ultrapassar os limites da pista pela lateral esquerda.",PPEIN,ADE,SCF-NP,Corrida após pouso,Voo não regular,Substancial,SIPO,SBSV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,EMB-810D,L2P,PA34,2155.0,6.0,NEIVA,verdadeiro
40026,202311719799,POLICIA MILITAR DE MINAS GERAIS,Incidente Grave,2023-11-11,09:38:00,CAXAMBU,MG,Sudeste,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,Fora de Aeródromo,-,"A aeronave decolou da Base de Aviação da Polícia Militar de Minas Gerais (ZZZZ), no município de Poços de Caldas, MG, por volta das 09h00min (UTC), com destino a uma área de pouso eventual localizada próximo ao Parque Estadual da Serra do Papagaio, MG. Durante aproximação para pouso, a aeronave colidiu contra um cabo de força estendido, não energizado. O pouso foi realizado sem mais intercorrências.",PPEJJ,ADE,CTOL,Aproximação,Operação Policial,Leve,,SBPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,AS 350 B2,H1T,AS50,2250.0,6.0,HELIBRAS,verdadeiro
28864,202161054,MARCIO HERNANE BARBOSA,Incidente Grave,2021-07-08,22:30,CASSILÂNDIA,MS,Centro-Oeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SSCL,Público,"A aeronave decolou do Aeródromo de Cassilândia (SSCL), Cassilândia, MS, para voo privado local com um piloto a bordo. Após cerca de 20 minutos de voo, quando retornava para pouso, o piloto fez um pouso de emergência em descampado plano próximo à pista. A aeronave teve danos leves. O piloto saiu ileso.",PUPCA,PET,SCF-PP,Aproximação,Voo Experimental,Leve,SSCL,SSCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CONQUEST 210,L1P,ULAC,750.0,2.0,,verdadeiro
28923,202141559,MARCO ANTONIO RIBEIRO PIETRUCCI,Acidente,2021-07-24,20:10,TUPI PAULISTA,SP,Sudeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,Fora de Aeródromo,-,"A aeronave decolou do Aeródromo Fazenda Bela Vista, Panorama, SP (SITM), com destino ao Aeródromo de Tupi Paulista, SP (SDTI), por volta das 16h50min (local), a fim de realizar um voo privado, com um piloto a bordo.Cerca de 20 minutos após a decolagem, a aeronave apresentou queda de RPM do motor e o piloto decidiu realizar o pouso de emergência em área descampada.Durante a descida, a aeronave colidiu com um linhão de alta tensão e se chocou contra o solo.A aeronave teve danos substanciais. O piloto sofreu lesões graves.",PUSCS,PET,SCF-PP,Cruzeiro,Voo Privado,Substancial,SDTI,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIX,L1P,ULAC,352.0,1.0,SERGIO LEMOS SOLHA,verdadeiro
28927,202151371,CLASSIC ESCOLA DE AVIAÇÃO CIVIL LTDA,Incidente Grave,2021-07-25,12:25,BRAGANÇA PAULISTA,SP,Sudeste,MANOBRA ABRUPTA,SDVH,Privado,"A aeronave decolou do Aeródromo Fazenda Vale Eldorado - Dr José de Aguiar Leme, Bragança Paulista, SP (SDVH), a fim de realizar um voo local de instrução com um piloto e uma aluna a bordo.Durante treinamento de TGL, em uma arremetida a tripulação optou por abortar a decolagem e durante a frenagem a aeronave colidiu a ponta da asa esquerda contra a pista.A aeronave teve danos leves. Os dois tripulantes saíram ilesos.",PTAXH,PRI,AMAN,Arremetida,Voo de Instrução,Leve,SDVH,SDVH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,PA-11,L1P,PA11,554.0,2.0,PIPER AIRCRAFT,verdadeiro
37288,2023339141,CLOVIS CEOLIN,Incidente Grave,2023-05-16,18:00:00,SÃO DESIDÉRIO,BA,Nordeste,PERDA DE CONTROLE NO SOLO,Fora de Aeródromo,-,"A aeronave decolou do Aeródromo Ceolin Grãos e Fibra (SDW6), São Desidério, BA, por volta das 17h30min (UTC), a fim de realizar um voo local de pulverização agrícola, com um piloto a bordo. Durante o pouso, ocorreu a perda de controle da aeronave, o limite lateral esquerdo da pista foi ultrapassado, e a colisão contra uma cerca.",PSCGF,TPP,LOC-G,Corrida após pouso,Operação Agrícola,Leve,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AT-502B,L1T,AT5T,3629.0,1.0,AIR TRACTOR,verdadeiro
37288,2023339141,CLOVIS CEOLIN,Incidente Grave,2023-05-16,18:00:00,SÃO DESIDÉRIO,BA,Nordeste,EXCURSÃO DE PISTA,Fora de Aeródromo,-,"A aeronave decolou do Aeródromo Ceolin Grãos e Fibra (SDW6), São Desidério, BA, por volta das 17h30min (UTC), a fim de realizar um voo local de pulverização agrícola, com um piloto a bordo. Durante o pouso, ocorreu a perda de controle da aeronave, o limite lateral esquerdo da pista foi ultrapassado, e a colisão contra uma cerca.",PSCGF,TPP,RE,Corrida após pouso,Operação Agrícola,Leve,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AT-502B,L1T,AT5T,3629.0,1.0,AIR TRACTOR,verdadeiro
45568,202470832046,EDUARDO QUEIROZ BARROS,Acidente,2024-04-09,15:00:00,Santa Cruz do Rio Pardo,SP,Sudeste,RELACIONADO COM SECURITY,Fora de Aeródromo,-,"A aeronave com procedência e destino desconhecidos, realizava um voo de natureza ilícita, com um tripulante a bordo. A aeronave foi interceptada por uma aeronave da Força Aérea Brasileira e efetuou um pousou forçado. Após o pouso o tripulante tentou se evadir.",PTCPR,TPP,SEC,Indeterminada,Voo Privado,Substancial,NI,NI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182J,L1P,C182,1270.0,4.0,CESSNA AIRCRAFT,verdadeiro
45901,202409022613,AGROPECUARIA TRES ESTRELAS LTDA-ME,Acidente,2024-06-04,18:15:00,Novo São Joaquim,MT,Centro-Oeste,OUTROS,Fora de Aeródromo,-,"A aeronave tinha previsão de decolagem da área de pouso para uso aeroagrícola da Fazenda Umuarama II, Novo São Joaquim, MT, a fim de realizar voo de aplicação de defensivos agrícolas, com um tripulante a bordo. Durante a corrida de decolagem, ocorreu uma rajada de vento que levou a aeronave a colidir contra uma plantação.",PTUVX,TPP,OTHR,Decolagem,Operação Agrícola,Substancial,***,***,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,EMB-202A,L1P,IPAN,1800.0,1.0,EMBRAER,verdadeiro
45901,202409022613,AGROPECUARIA TRES ESTRELAS LTDA-ME,Acidente,2024-06-04,18:15:00,Novo São Joaquim,MT,Centro-Oeste,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,Fora de Aeródromo,-,"A aeronave tinha previsão de decolagem da área de pouso para uso aeroagrícola da Fazenda Umuarama II, Novo São Joaquim, MT, a fim de realizar voo de aplicação de defensivos agrícolas, com um tripulante a bordo. Durante a corrida de decolagem, ocorreu uma rajada de vento que levou a aeronave a colidir contra uma plantação.",PTUVX,TPP,CTOL,Decolagem,Operação Agrícola,Substancial,***,***,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,EMB-202A,L1P,IPAN,1800.0,1.0,EMBRAER,verdadeiro
40586,202339189884,ITAPORO AVIACAO AGRICOLA LTDA,Acidente,2023-11-21,12:40:00,ALEGRETE,RS,Sul,VOO CONTROLADO CONTRA O TERRENO,Fora de Aeródromo,-,"A aeronave decolou da área de pouso para uso aeroagrícola (APUA) Parcianello, no município de Alegrete, RS, aproximadamente às 06h30min (UTC), a fim de realizar voo de aplicação de fertilizante, com 01 tripulante a bordo. Durante o retorno, a aeronave colidiu contra o topo de uma árvore, impactou contra o solo e, na sequência, incendiou-se.",PTVYO,S11,CFIT,Cruzeiro,Operação Agrícola,Substancial,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EMB-202,L1P,IPAN,1800.0,1.0,EMBRAER,verdadeiro
28723,202159411,LLF LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS LTDA,Acidente,2021-07-04,18:30,ONÇA DE PITANGUI,MG,Sudeste,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,Fora de Aeródromo,-,"A aeronave PS-PVB na data de 04/07/2021 decolaria da Fazenda Querença (ZZZZ), localizada no município de Onça do Pitangui, MG, as 15:30 local para o heliponto SIVB, em Belo Horizonte, MG, com 01 tripulante a bordo. Durante o táxi, a aeronave realizou um giro de 180º para alinhar com o vento e neste momento tocou o rotor de cauda em um arbusto localizado próximo a área de pouso.A aeronave retornou imediatamente ao solo.O tripulante saiu ileso.A aeronave teve danos substanciais.O acidente foi notificado apenas 3 dias após ter ocorrido e quando a equipe de investigação chegou ao local, a aeronave já havia sido movimentada e com diversas partes desmontadas, bem como a vegetação na qual ela teria colidido havia sido cortada.",PSPVB,TPP,CTOL,Táxi,Voo Privado,Substancial,SIVB,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,EC 130 T2,H1T,EC30,2500.0,7.0,AIRBUS HELICOPTERS,verdadeiro
28726,202164475,A.R.G. S.A.,Incidente Grave,2021-07-10,13:55,PORTO SEGURO,BA,Nordeste,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SBTV,Privado,"A aeronave decolou do Aeródromo Pampulha - Carlos Drummond de Andrade (SBBH), Belo Horizonte, MG, por volta das 12h38min (UTC), com destino ao Aeródromo Terravista (SBTV), Porto Seguro, BA, a fim de realizar voo privado, com um piloto a bordo.Durante a aproximação para pouso na localidade de destino, na curta final, a aeronave ingressou em uma zona de tesoura de vento e o tripulante optou pela arremetida no ar. Após a realização de um tráfego visual e pouso final, foi verificado que tanto as pontas das pás das hélices quanto os flapes encontravam-se avariados. A aeronave teve danos substanciais.O piloto saiu ileso.Não houve danos a terceiros.",PPBLK,TPP,CTOL,Aproximação,Voo Privado,Substancial,SBTV,SBBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,B200GT,L2T,BE20,5670.0,10.0,TEXTRON AVIATION,verdadeiro
44926,202443994408,AEROTERRA - AVIAÇÃO AGRÍCOLA LTDA,Acidente,2024-04-03,13:50:00,Formosa do Rio Preto,BA,Nordeste,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SIZC,Privado,"A aeronave decolou do Aeródromo Fazenda Cachoeira do Café (SIZC), Formosa do Rio Preto, BA, por volta das 13h35min (UTC), para um voo de pulverização agrícola, com um piloto a bordo. Durante o procedimento de pouso, houve a perda de controle no solo e o piloto decidiu arremeter. Durante a arremetida, a aeronave tocou a bequilha em uma plantação de algodão e posteriormente colidiu contra o solo.",PTFSP,TPP,CTOL,Decolagem,Operação Agrícola,Substancial,SIZC,SIZC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AT-502B,L1T,AT5T,3629.0,1.0,AIR TRACTOR,verdadeiro
44926,202443994408,MARCELINO FLORES DE OLIVEIRA,Acidente,2024-04-03,13:50:00,Formosa do Rio Preto,BA,Nordeste,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SIZC,Privado,"A aeronave decolou do Aeródromo Fazenda Cachoeira do Café (SIZC), Formosa do Rio Preto, BA, por volta das 13h35min (UTC), para um voo de pulverização agrícola, com um piloto a bordo. Durante o procedimento de pouso, houve a perda de controle no solo e o piloto decidiu arremeter. Durante a arremetida, a aeronave tocou a bequilha em uma plantação de algodão e posteriormente colidiu contra o solo.",PTFSP,TPP,CTOL,Decolagem,Operação Agrícola,Substancial,SIZC,SIZC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AT-502B,L1T,AT5T,3629.0,1.0,AIR TRACTOR,verdadeiro
28726,202164475,A.R.G. S.A.,Incidente Grave,2021-07-10,13:55,PORTO SEGURO,BA,Nordeste,CORTANTE DE VENTO / TEMPESTADE,SBTV,Privado,"A aeronave decolou do Aeródromo Pampulha - Carlos Drummond de Andrade (SBBH), Belo Horizonte, MG, por volta das 12h38min (UTC), com destino ao Aeródromo Terravista (SBTV), Porto Seguro, BA, a fim de realizar voo privado, com um piloto a bordo.Durante a aproximação para pouso na localidade de destino, na curta final, a aeronave ingressou em uma zona de tesoura de vento e o tripulante optou pela arremetida no ar. Após a realização de um tráfego visual e pouso final, foi verificado que tanto as pontas das pás das hélices quanto os flapes encontravam-se avariados. A aeronave teve danos substanciais.O piloto saiu ileso.Não houve danos a terceiros.",PPBLK,TPP,WSTRW,Aproximação,Voo Privado,Substancial,SBTV,SBBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,B200GT,L2T,BE20,5670.0,10.0,TEXTRON AVIATION,verdadeiro
28728,202137250,AEROCLUBE DE BRAGANCA PAULISTA,Acidente,2021-07-09,11:03,BRAGANÇA PAULISTA,SP,Sudeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SBBP,Público,"A aeronave decolou do aeródromo Estadual Arthur Siqueira (SBBP), Bragança Paulista, SP, para voo local privado de instrução com instrutor e aluno à bordo.Após a decolagem a aeronave realizou pouso de emergência em área descampada no prolongamento da reta de decolagem da pista 16. A aeronave teve danos substanciais. O Instrutor e o aluno saíram ilesos.",PPHPA,PRI,SCF-PP,Subida,Voo de Instrução,Substancial,SBBP,SBBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,56-C-1,L1P,PAUL,660.0,2.0,NEIVA,verdadeiro
29043,202167892,AEROCLUBE DE CANELA,Incidente Grave,2021-08-05,15:55,ELDORADO DO SUL,RS,Sul,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,,,"A aeronave decolou do Aeroclube de Eldorado do Sul (SIXE), Eldorado do Sul, RS, por volta das 14h00min (UTC), a fim de realizar um voo local privado, com dois tripulantes a bordo. Durante o procedimento para pouso, o trem de pouso não travou embaixo. A tripulação executou uma espera, onde realizou outras tentativas de travamento do trem e coordenações com a empresa de manutenção local . A aeronave realizou o pouso por volta das 15h55min (UTC), e ao final da corrida pós pouso, o trem de pouso esquerdo recolheu. A aeronave, ainda na pista, girou aproximadamente 90º para a esquerda. A aeronave teve danos leves. Os tripulantes saíram ilesos.",PTBKI,PRI,SCF-NP,Pouso,Voo Privado,Leve,SIXE,SIXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,PA-30,L2P,PA30,1633.0,6.0,PIPER AIRCRAFT,verdadeiro
31626,2022415174,G2 AEROAGRÍCOLA LTDA,Acidente,2022-03-24,19:30:00,IPIRANGA DO NORTE,MT,Centro-Oeste,OPERAÇÃO A BAIXA ALTITUDE,Fora de Aeródromo,-,"A aeronave decolou de uma área de pouso para uso aeroagrícola (APUA), localizada na Fazenda Rolândia, no município de Ipiranga do Norte, MT, por volta das 19h00min (UTC), a fim de realizar voo de aplicação de defensivos agrícolas na Fazenda Olinda, do mesmo município, com um piloto a bordo. Durante a aplicação do produto, o piloto identificou um fio monofásico, desviando por baixo, vindo a tocar na plantação e, na sequencia, colidir contra um poste de uma segunda linha de baixa tensão.",PTGUD,S11,LALT,Manobra,Operação Agrícola,Substancial,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,EMB-201A,L1P,IPAN,1800.0,1.0,NEIVA,verdadeiro
27604,202125250,LYNCOLN CARNEIRO,Acidente,2021-03-20,21:31,CASCAVEL,PR,Sul,PERDA DE CONTROLE EM VOO,Fora de Aeródromo,-,"A AERONAVE DECOLOU DO AERÓDROMO EXECUTIVO (SDSJ), CASCAVEL, PR, COM DESTINO AO AERÓDROMO AEROLEVE AERÓDROMO PRIVADO (SILQ), CASCAVEL, PR, POR VOLTA DAS 21H31MIN (UTC), A FIM DE REALIZAR VOO PRIVADO, COM UM TRIPULANTE E UM PASSAGEIRO A BORDO. APÓS A DECOLAGEM, AO REALIZAR UMA CURVA À DIREITA, A AERONAVE PERDEU ALTITUDE E COLIDIU CONTRA O SOLO. A AERONAVE TEVE DANOS SUBSTANCIAIS. TODOS A BORDO SOFRERAM LESÕES FATAIS.",PUAVD,PET,LOC-I,Decolagem,Voo Privado,Substancial,SILQ,SDSJ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASTORE,L1P,ZZZZ,600.0,2.0,Construzioni Aeronautiche TECNAM Srl,verdadeiro
27605,202171586,ACIR MARCOS GURGACZ,Incidente Grave,2021-03-22,21:31,JI-PARANÁ,RO,Norte,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SBJI,Público,"A aeronave decolou do Aeródromo Governador Jorge Teixeira de Oliveira (SBPV), Porto Velho, RO, com destino ao Aeródromo de Ji-Paraná (SBJI), RO, por volta das 19h23min (UTC), a fim de realizar transporte de passageiros, com um piloto e dois passageiros a bordo. Durante a aproximação em SBJI, foi realizada a tentativa de baixar o trem pouso pelos sistemas normal e de emergência, porém, sem sucesso. O pouso foi realizado com o trem de pouso na posição em cima. A aeronave percorreu 300m na pista até sua parada total. Não houve fogo. A aeronave teve danos leves, restritos à fuselagem e às pás das hélices dos motores. Os ocupantes saíram ilesos.",PTJGA,TPP,SCF-NP,Pouso,Voo Privado,Leve,SBJI,SBPV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,MU-2B-25,L2T,MU2,4500.0,8.0,MITSUBISHI,verdadeiro
28583,202181833,CORPO DE BOMBEIROS MIL.DE M.GERAIS,Acidente,2021-06-28,13:05,JEQUITAÍ,MG,Sudeste,VOO CONTROLADO CONTRA O TERRENO,Fora de Aeródromo,-,"A aeronave decolou do Aeródromo Mario Ribeiro (SBMK), Montes Claros, MG, com destino a área de pouso não registrada, localizada no município de Jequitaí, MG, por volta das 12h35min (UTC), a fim de realizar um atendimento aeromédico, com um piloto, um operador aerotático, um médico e uma enfermeira a bordo.Durante o pouso no destino, uma nuvem de poeira se formou (brownout) e a aeronave tombou lateralmente à esquerda.A aeronave teve danos substanciais.O piloto, o operador aerotático e a enfermeira saíram ilesos.",PTSUS,ADE,CFIT,Pouso,Operação Pública,Substancial,,SBMK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,AS 350 B3,H1T,AS50,2250.0,6.0,AIRBUS HELICOPTERS,verdadeiro
29145,202174440,GILBERTO BROLIO,Acidente,2021-08-08,10:30,POCONÉ,MT,Centro-Oeste,COMBUSTÍVEL,Fora de Aeródromo,-,"A aeronave decolou do aeródromo Santa Rosa Pantanal Hotel (SWJS), Poconé, MT, com destino ao aeródromo Marechal Rondon (SBCY), Cuiabá, MT, a fim de realizar um voo privado, com um piloto e três passageiros a bordo. Aproximadamente 30 minutos após a decolagem, o motor da aeronave apresentou falhas em seu funcionamento. Foi efetuado um pouso forçado em área de mineração. A aeronave teve danos substanciais. O piloto e um passageiro sofreram lesões graves. Os outros dois passageiros sofreram lesões leves.",PTNHH,TPP,FUEL,Cruzeiro,Voo Privado,Substancial,SBCY,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EMB-711C,L1P,P28R,1202.0,4.0,NEIVA,verdadeiro
29145,202174440,FERNANDO LOPES DE CARVALHO CARNEIRO,Acidente,2021-08-08,10:30,POCONÉ,MT,Centro-Oeste,COMBUSTÍVEL,Fora de Aeródromo,-,"A aeronave decolou do aeródromo Santa Rosa Pantanal Hotel (SWJS), Poconé, MT, com destino ao aeródromo Marechal Rondon (SBCY), Cuiabá, MT, a fim de realizar um voo privado, com um piloto e três passageiros a bordo. Aproximadamente 30 minutos após a decolagem, o motor da aeronave apresentou falhas em seu funcionamento. Foi efetuado um pouso forçado em área de mineração. A aeronave teve danos substanciais. O piloto e um passageiro sofreram lesões graves. Os outros dois passageiros sofreram lesões leves.",PTNHH,TPP,FUEL,Cruzeiro,Voo Privado,Substancial,SBCY,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EMB-711C,L1P,P28R,1202.0,4.0,NEIVA,verdadeiro
29445,2021511772,MARCELO GIOVANNINI MARTINS,Incidente Grave,2021-08-28,15:15,VILA VELHA,ES,Sudeste,EXCURSÃO DE PISTA,SIVU,Privado,"A aeronave PU-VGA, delocou do aeródromo de João Monteiro (SIVU) em Vila Velha, ES para um voo local com um piloto a bordo.Durante o pouso na cabeceira 05 a aeronave excedeu o limite lateral esquerdo da pista.A aeronave teve danos leves nas carenagens da bequilha e trens de pouso. O tripulante saiu ileso.",PUVGA,PET,RE,Pouso,Voo Experimental,Leve,SIVU,SIVU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DYNAMIC WT9,L1P,ULAC,600.0,2.0,EDRA AERONÁUTICA LTDA,verdadeiro
37066,2023228574,GILBERTO JOAQUIM GOMES DA COSTA,Incidente Grave,2023-04-14,11:00:00,CASA NOVA,BA,Nordeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,Fora de Aeródromo,-,"A aeronave decolou do Aeródromo de Iguatu (SNIG), Iguatu, CE, por volta das 08h40min (UTC), com destino ao Aeródromo de Remanso (SNRM), Remanso, BA, a fim de realizar um voo privado, com um piloto e um passageiro a bordo. Durante o voo de cruzeiro, houve uma falha de motor, o que levou o piloto a realizar um pouso de emergência em área descampada.",PUPDR,AMD,SCF-PP,Cruzeiro,Voo Experimental,Leve,SNRM,SNIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,CAP-TAIN,L1P,ULAC,620.0,2.0,EVALDO TORRES SANTOS,verdadeiro
37090,2023103522,ERNESTO GALIOTTO,Incidente Grave,2023-04-12,15:00:00,CABO FRIO,RJ,Sudeste,FALHA OU MAU FUNCIONAMENTO DO MOTOR,Fora de Aeródromo,-,"A aeronave decolou do Aeródromo de Umberto Modiano (SSBZ), Armação dos Búzios, RJ, com destino ao mesmo Aeródromo, para um voo privado, com um piloto e um passageiro a bordo. Durante o voo, a aeronave apresentou vibrações anormais e o piloto realizou pouso na faixa de areia da praia de Unamar, Cabo Frio, RJ.",PUBCD,AMD,SCF-PP,Cruzeiro,Voo Privado,Nenhum,SSBZ,SSBZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,P2004 BRAVO,L1P,ULAC,550.0,2.0,TECNAM,verdadeiro
37970,202356603164,CAMILA PIRES SALVIATO,Acidente,2023-07-03,13:14:00,GUARATUBA,PR,Sul,VOO CONTROLADO CONTRA O TERRENO,Fora de Aeródromo,-,"A aeronave decolou do aeródromo Orlando de Carvalho (SSUM), Umuarama, PR, com destino ao aeródromo Santos Dumont (SSPG), Paranaguá, PR, aproximadamente às 10h50min (UTC), para realizar voo privado, com um piloto e dois passageiros. Durante o voo, próximo à SSPG, a aeronave colidiu contra o solo a cerca de 4100ft.",PTJZC,TPP,CFIT,Cruzeiro,Voo Privado,Substancial,SSPG,SSUM,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA-28R-200,L1P,P28R,1202.0,4.0,PIPER AIRCRAFT,verdadeiro
